dialogue_id,turn_id,speaker,utterance,emotion,annotation
403,2,Rachel,I bet you're a Gemini.,neutral,5000000
403,3,Policeman,Nope.,neutral,5000000
403,4,Rachel,Taurus?,neutral,5000000
403,5,Policeman,Nope.,neutral,5000000
403,6,Rachel,Virgo?,neutral,5000000
403,7,Policeman,Nope.,neutral,5000000
403,8,Rachel,Sagittarius?,neutral,5000000
403,9,Policeman,Yep.,neutral,5000000
403,10,Rachel,"I knew it! I knew it, ahh.",joy,0300020
403,11,Policeman,Well I tell you what,neutral,5000000
403,12,Rachel,Yeah?,neutral,5000000
403,13,Policeman,You're not gonna speed anymore right?,neutral,5000000
403,14,Rachel,I won't speed.,neutral,5000000
403,15,Policeman,And you promise you'll get this taken care of right away?,neutral,5000000
403,16,Rachel,I promise.,neutral,5000000
403,17,Policeman,And in the meantime you better let him drive. Does he have a license?,neutral,5000000
403,18,Rachel,Yeah!,neutral,3200000
403,19,Policeman,Can he handle the stick?,neutral,5000000
403,20,Rachel,Oh well,neutral,4000010
403,21,Ross,I can handle the stick!!,non-neutral,1200110
404,0,Monica,Hey!,joy,2300000
404,1,Ross,Hey!,joy,2300000
404,2,Chandler,Hi.,neutral,5000000
404,3,Rachel,Oh hi.,neutral,4000010
404,4,Monica,I can't believe this is taking so long. How are you doing?,non-neutral,2000012
404,5,Rachel,Oh not bad. Do you know that feeling when you're trying to blow a Saint Bernard out your ass?,non-neutral,1010102
404,6,Chandler,Weirdest thing. Did I hearMother of God it's true!,surprise,0000050
404,7,Janice,Chandler Bing!,surprise,0200030
404,8,Chandler,Jan-Janice!,surprise,0200030
404,9,Ross,"Not just Janice, Janice in labor, contracting and everything.",non-neutral,2001011
404,10,Janice,"Oh, this should be easy. I have a very wide pelvis. You remember Chandler.",neutral,3100010
404,11,Chandler,Janice I didn't even know you were pregnant! Who's the unwitting human who's essence you've stolen?,surprise,1000040
404,12,Janice,It's you. This is yours.,neutral,3100100
404,13,Chandler,What?!,surprise,0001040
404,14,Janice,Look how nervous he gets! We haven't slept together in years!,joy,1400000
404,15,Chandler,That's funny. Does it-does it hurt? Does the labor hurt?,fear,2003000
405,0,Joey,"Man, I'm starving! What the hell was I thinking at dinner?! ""Do you want soup or salad?"" Both! Always order both!",non-neutral,1000202
405,1,Ross,"Y'know, y'know I'm lookin' and I don't think anyone's home here.",neutral,5000000
405,2,Ross,"I say we just break the window, crawl through, and-and y'know explain later.",neutral,3000200
405,3,Joey,Yeah? Really? No one's home?,surprise,2000030
405,4,Ross,I don't think so. Hello?  When you get in there,neutral,4000010
406,0,Monica,"Hey, what's up?",neutral,5000000
406,1,Rachel,I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness,2030000
406,2,Monica,"Oh, honey, I'm sorry.",sadness,0050000
406,3,Rachel,"Well, you should be, this is all your fault! You meddled in our relationship!!",anger,1000400
406,4,Monica,You had no relationship!!,anger,1000400
406,5,Rachel,"No, but I was doing my thing and everything was going according to the plan!",anger,1000400
406,6,Monica,"Oh God, stop with the plan!",anger,0000401
406,7,Monica,"So what, so what you saw him with a girl?",neutral,3000101
406,8,Monica,Who cares?!,anger,0000500
406,9,Monica,That doesn't mean anything!,anger,0000500
406,10,Monica,"Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl.",neutral,4000100
406,11,Rachel,She was kinda stupid.,non-neutral,2010002
406,12,Rachel,You're right.,neutral,5000000
406,13,Rachel,"All right, I'm just gonna go on the date.",neutral,5000000
406,14,Rachel,I'm gonna go on the date.,neutral,5000000
406,15,Rachel,That is the new plan.,neutral,5000000
406,16,Monica,"Come on, hurry!",non-neutral,2100200
407,0,Phoebe,Hi.,neutral,5000000
407,1,Duncan,Phoebe!,surprise,1100030
407,2,Phoebe,Ta-da.,joy,2300000
407,3,Duncan,Hey.,neutral,5000000
407,4,Phoebe,Hi.,neutral,5000000
407,5,Duncan,"Ahh, look at you, you look great.",non-neutral,2200010
407,6,Phoebe,"Do I? Thank you, so do you.",neutral,3100010
407,7,Duncan,Thanks.,neutral,5000000
407,8,Phoebe,Sparkly.,neutral,3200000
407,9,Phoebe,"So, wow, this is pretty wonerful, huh.",joy,1400000
407,10,Phoebe,Mr. major capades guy.,neutral,3200000
407,11,Phoebe,"I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.",neutral,4100000
407,12,Duncan,You always said I'd make it.,joy,2300000
407,13,Phoebe,"Yeah, well, ya know, I'm kind of spooky that way. Wooo.",neutral,3200000
407,14,Duncan,I missed you.  I'm gonna get changed.,neutral,4100000
407,15,Phoebe,OK.,neutral,4100000
407,16,Duncan,"Um, now. Phoebs.",neutral,4100000
407,17,Phoebe,"Oh, right, OK. Ole.",neutral,4100000
407,18,Duncan,What?,neutral,3000020
407,19,Phoebe,"Um, the matador.  Ole, ha ha ha.",joy,2300000
408,0,Jane,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",joy,0500000
408,1,Jane,"Listen, I forgot your address, can you give me a call?",neutral,4000100
408,2,Jane,"Thanks, bye.",neutral,5000000
408,3,Joey,Hey!,joy,0300110
408,4,Rachel,Hey!,joy,0310010
408,5,Joey,What's happenin'?,neutral,3100010
408,6,Rachel,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",sadness,1030100
408,7,Joey,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",neutral,4000001
408,8,Rachel,"Oh, yeah, yeah, yeah...",neutral,3100001
408,9,Message,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy,0400001
408,10,Joey,Stupid Jane Rogers!!,anger,0000302
408,11,Rachel,You are having a party tonight??,surprise,0000140
408,12,Joey,Kinda have a... a thing for the Days Of Our Life's people.,neutral,3001001
408,13,Rachel,And you weren't going to tell us? How did you think you were    gonna get away with that?,non-neutral,0010220
408,14,Joey,I do it every year.,neutral,4010000
408,15,Rachel,You do that every year??,surprise,0000140
408,16,Joey,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,anger,0000401
408,17,Rachel,"Oh, that's why you got these tickets to that play, to get rid    of us??",non-neutral,0000212
408,18,Joey,Yeah...,neutral,3011000
408,19,Rachel,And last year is that why you sent us to that medieval times    restaurant?,non-neutral,0000122
408,20,Joey,Yeah...,neutral,3011000
408,21,Rachel,"OH! And the year before that, when you set up that nighttime    tour of that button factory?",non-neutral,0000122
409,0,Rachel,Who's this from?,surprise,2000030
409,1,Chandler,"Oh, that's Ross's.",neutral,5000000
409,2,Rachel,Oh...  Oh my God. He remembered.,surprise,0000050
409,3,Phoebe,Remembered what?,neutral,5000000
409,4,Rachel,It was like months ago.,surprise,1000040
409,5,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",non-neutral,2200010
409,6,Rachel,Oh!,surprise,1100030
409,7,Rachel,I can't believe he remembered!,surprise,0000050
409,8,Phoebe,"Oh, it's so pretty. This must have cost him a fortune.",surprise,0100040
409,9,Monica,I can't believe he did this.,surprise,0000050
409,10,Chandler,"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",neutral,4000001
409,11,Rachel,What did you just say?,surprise,0000140
409,12,Chandler,F-hah.... flennin....,fear,2003000
409,13,Rachel,Oh.... my God.,surprise,0000140
410,0,Gary,I really like waking up with you.,joy,0500000
410,1,Phoebe,"I like waking up with you too.  Oh! It's such a beautiful morning.  Oh, I can stay here all day.",joy,0500000
410,2,Gary,That would be great!,joy,0500000
410,3,Phoebe,We could have breakfast in bed,joy,2300000
410,4,Gary,"Wait, just a second.",non-neutral,2001020
410,5,Phoebe,Okay.  Oh! Oh no.,surprise,0001040
411,0,Rachel,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",sadness,0040001
411,1,Phoebe,Um-hmm. Oh wait! This is Bonnie.,surprise,1100030
411,2,Bonnie,Hi!,joy,1300010
411,3,Rachel,This is Bonnie?  This is Bonnie?  You're Bonnie?,surprise,0000050
411,4,Bonnie,I can show you an ID if you want?,neutral,4000001
411,5,Rachel,"Oh no, I'm sorry, you look a lot different from the last time I-I saw you.",surprise,0000041
411,6,Bonnie,"Oh yeah, well I just started wearing bras again.",neutral,5000000
411,7,Rachel,"Oh, that must be it.",neutral,3000011
411,8,Phoebe,Well I hope you have fun tonight.,neutral,4100000
411,9,Bonnie,Thanks! You too.,joy,0500000
411,10,Rachel,I believe it.,neutral,3200000
411,11,Ross,No you don't.,non-neutral,1010201
411,12,Rachel,"Yes, I do.",neutral,3000200
411,13,Ross,"No you doy'know what, you're not gonna suck me into this.",anger,0000401
411,14,Rachel,"Oh sure I am, because you always have to be right.",anger,0000401
411,15,Ross,"I do not always have to beokay, okay.",anger,1000301
411,16,Rachel,Jurassic Park,neutral,5000000
412,0,Monica,"I'm telling you, something's wrong! My brother does not stay out all night.",fear,0005000
412,1,Joey,Maybe we should check the trash chute.,neutral,5000000
412,2,Rachel,Ross couldn't fit down the trash chute.,neutral,5000000
412,3,Joey,"That's right, he almost could. Which is exactly how I got stuck there.",neutral,5000000
412,4,Phoebe,Hey!,neutral,3100010
412,5,Rachel,There he is!,non-neutral,1200020
412,6,Monica,Oh my God!  Where the hell have you been?!!,anger,0000401
412,7,Ross,"Just, y'know out.",neutral,5000000
412,8,Rachel,"Ohh, out, oh God, I don't know why we didn't think to check there!",non-neutral,1100201
412,9,Phoebe,What were you doing?,neutral,4000100
412,10,Ross,"I uh, went to a bar. And then I just uh, just walked around for a while.",neutral,5000000
412,11,Rachel,You walked around all night in the city by yourself?,non-neutral,2000021
412,12,Joey,He hooked up! He hooked up with someone.,non-neutral,2200010
412,13,Ross,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",anger,1000400
412,14,Joey,He hooked up!! Tell us about her!,joy,1300010
412,15,Janice,Ross you left you scarf in Hey you guys.,neutral,4000010
413,0,Monica,Okay.,neutral,5000000
413,1,Chandler,"Oh yeah, that looks good.",neutral,4100000
413,2,Phoebe,You guys make a,neutral,4000010
413,3,Joey,"Yeah, we look great together.",joy,1400000
413,4,Monica,"Yeah, we",neutral,5000000
413,5,Chandler,Okay.,neutral,5000000
413,6,Monica,Wow! Imagine what our kids would look like!,joy,0300020
413,7,Joey,"Y'know, we don't have to imagine.",neutral,3200000
413,8,Chandler,I'm marrying her.,joy,2300000
413,9,Joey,We'll just see.,neutral,4100000
414,0,Joey,Hey! Hey! Be careful around my Porsche!,non-neutral,0002210
414,1,Woman,Hi Joey.,neutral,4100000
414,2,Joey,Hey! How you doin'?,neutral,3200000
414,3,Woman,He has the most amazing Porsche under there!,joy,0300020
414,4,Joey,"I'd love to show ya, but I just tucked her in.",neutral,5000000
414,5,Joey,She's sleeping.,neutral,5000000
414,6,Joey,"Hey uh, would you two girls like to go for a drink?",neutral,4100000
415,0,Ross,"Well, the old lady died.",sadness,1040000
415,1,Ross,And how do I know?,neutral,3000020
415,2,Ross,Her dying wish was for one last kiss.,neutral,3020000
415,3,Ross,"But I don't care,  because you got the apartment.",non-neutral,2200001
415,4,Ross,Yes!,joy,1300010
415,5,Rachel,Ewww. Yeah. Umm. I think I'm gonna stay here.,disgust,1000004
415,6,Joey,Isn't that great?,joy,1300010
415,7,Ross,Ezels!!,non-neutral,0200120
416,0,Phoebe,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it's not your fault.",non-neutral,1110002
416,1,Leslie,"Wow, that's great.",non-neutral,2100110
416,2,Phoebe,"Oh, yeah!",joy,0400010
416,3,Leslie,"Y'know you could totally sell this. It'd be perfect for like umm, a kitty litter campaign.",neutral,4100000
416,4,Phoebe,"I..., a jingle? No, no-no-no, no.",non-neutral,2000012
416,5,Leslie,What? Why not? You could make a ton of money.,surprise,1100030
416,6,Phoebe,"Okay, well if I was in this for the money, I'd be a millionaire by now, y'know.",neutral,4000010
416,7,Phoebe,You just got to get out of that jingle head sweetie.,neutral,4100000
416,8,Leslie,"Aw, you're right, you're right. I'm sorry.",neutral,3020000
416,9,Phoebe,"That's okay. All right, I'm gonna play song that's really, really sad. It's called Magician Box Mix Up.",non-neutral,2020001
417,0,Rachel,"Okay sir, um-mm, let see if I got this right.",neutral,5000000
417,1,Rachel,"Ah, so this is a half-caf, double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right?",neutral,4001000
417,2,Rachel,"Okay, great.",joy,0400010
417,3,Rachel,You freak.,disgust,0001004
417,4,Ross,Thank you.,joy,2300000
417,5,Isabella,"Um, coffee to go, please.",neutral,5000000
417,6,Ross,Isabella Rosselini.,neutral,3200000
417,7,Monica,Are you serious?  Oh my God.,surprise,0001040
417,8,Ross,Damn! I can't believe I took her off my list.,non-neutral,1010111
417,9,Monica,Why? Cause otherwise you'd go for it?,neutral,4000010
417,10,Ross,"Yeah, maybe.",neutral,4000100
417,11,Rachel,"Oh-oh, you lie.",disgust,1000013
417,12,Ross,What you don't think I'd go up to her?,neutral,3000020
417,13,Rachel,"Ross, it took you ten years to finally admit you liked me.",neutral,3000002
417,14,Ross,"Yeah, well missy, you better be glad that list is laminated.",anger,1000301
417,15,Rachel,"You know what honey, you go ahead, we'll call her an alternate.",neutral,4000001
417,16,Ross,"Okay, hold my crawler.",neutral,4000100
417,17,Rachel,Okay.,neutral,4000001
417,18,Monica,"Rach, are you really gonna let him do this?",surprise,0001040
417,19,Rachel,"Honey, he's about to go hit on Isabella Rosselini. I'm just sorry we don't got popcorn.",non-neutral,2200001
417,20,Ross,"Okay, that's, that's enough.",neutral,4000001
417,21,Monica,'....,neutral,5000000
417,22,Ross,Won't you dance around with me.,non-neutral,2210000
417,23,Monica,A-ha!!!,surprise,0100130
418,0,Joey,"Oh-oh-oh, yeah!  That's right, you take good care of those babies!",joy,0500000
418,1,Joey's Hand Twin,Excuse me?,surprise,2000030
418,2,Joey,"It's me, Joey!",joy,1300010
418,3,Joey's Hand Twin,Do I know you?,surprise,1000040
418,4,Joey,Joey!,non-neutral,1200020
418,5,Joey's Hand Twin,"Oh-ho, yeah. Yeah, the hand guy.",neutral,3000002
418,6,Joey,Okay that's fair.,neutral,5000000
418,7,Ross,All right.,neutral,5000000
418,8,Phoebe,Good!,neutral,3200000
418,9,Rachel,Pick one.,neutral,5000000
418,10,Phoebe,Left!  Thank you.,joy,2300000
418,11,Rachel,You're welcome.,neutral,3200000
418,12,Phoebe,Ross!,surprise,1100030
418,13,Rachel,Joey!  We should just switch.,non-neutral,2100110
418,14,Phoebe,Yeah absolutely!,joy,1400000
418,15,Joey,Yeah.,neutral,4100000
419,0,Phoebe,"Rachel, we're sorry for pushing those guys on you.",sadness,1040000
419,1,Rachel,Oh that's all right!,joy,2300000
419,2,Rachel,"Y'know, I ended up having a really good time.",joy,0500000
419,3,Rachel,"Y'know, the charity was a big success and they raised a lot of money and awareness.",joy,1400000
419,4,Chandler,So what was it for anyway?,neutral,4000010
419,5,Rachel,I wanna say a disease.,neutral,5000000
419,6,Joey,Hey!,surprise,0200030
419,7,All,Hey!,surprise,0200030
